transaction_id,timestamp,customer_id,card_id,device_id,ip_address,merchant_id,merchant_category,merchant_country,merchant_city,merchant_latitude,merchant_longitude,transaction_type,amount,currency,is_fraud,fraud_type
TXN000000619301,2025-10-03T15:00:20+00:00,CUST0028225,CARD0085462-3,0e9c7bd66feb,229.180.93.153,MID019077,gas_station,GB,East Gabrielstad,15.400824,-112.969017,purchase,2.18,USD,1,card_testing
TXN000000583093,2025-06-01T14:20:42+00:00,CUST0068726,CARD0068726-1,d89404bac57a,47.52.45.98,MID017946,restaurants,IT,Henryberg,-27.610597,-5.08985,purchase,32.43,USD,1,geo_anomaly
TXN000000480974,2025-07-11T15:18:13+00:00,CUST0012059,CARD0012059-3,6623f5b028c9,70.96.219.86,MID011795,electronics,BR,Port Catherine,8.353297,108.3242,purchase,38.72,USD,1,geo_anomaly
TXN000000311591,2025-10-18T16:09:24+00:00,CUST0058383,CARD0058383-1,d0c61fc51529,62.10.2.252,MID012267,entertainment,IN,Lake Kevin,3.798162,-142.98833,purchase,15.01,USD,1,geo_anomaly
TXN000000080659,2025-05-20T17:31:39+00:00,CUST0081942,CARD0081942-2,873572b4ec5f,154.134.109.92,MID010604,electronics,CA,Lake Michelestad,50.311088,-47.686064,purchase,3.37,USD,1,geo_anomaly
TXN000000334182,2025-07-04T18:54:16+00:00,CUST0094486,CARD0028838-2,9774e7118ee5,42.68.132.76,TRANSFER_TO_CUST0057913,transfer,ES,New Heathermouth,63.82365,138.455832,transfer,29.03,USD,1,money_laundering_ring
TXN000000002090,2025-09-24T23:47:49+00:00,CUST0022522,CARD0022522-3,9f8ec1b59a05,32.188.4.152,MID019116,fashion,FR,Amandaview,3.037386,-163.372931,purchase,8.44,USD,0,
TXN000000854398,2025-06-26T02:34:58+00:00,CUST0016239,CARD0016239-1,6307f832abc8,148.62.231.243,MID007788,restaurants,BR,Crystalmouth,-56.242696,151.748617,purchase,8.17,USD,1,geo_anomaly
TXN000000146892,2025-06-06T22:46:54+00:00,CUST0053936,CARD0053936-3,c42c44cdedbb,85.133.152.200,MID017171,utilities,GB,Johnsonstad,43.040163,-10.501201,purchase,43.32,USD,0,
TXN000000073129,2025-05-06T05:16:30+00:00,CUST0044723,CARD0089406-1,68a3949ed551,177.149.152.200,MID004726,travel,US,West Dennis,16.182947,114.452962,purchase,1.79,USD,1,card_testing
TXN000000835039,2025-01-15T03:49:00+00:00,CUST0023724,CARD0021737-2,3cf380f60a49,5.197.171.225,MID004792,travel,GB,West Brittanybury,-5.41203,-14.161655,purchase,1.38,USD,1,card_testing
TXN000000929237,2025-04-01T11:55:24+00:00,CUST0065781,CARD0065781-3,4208a7507ecd,103.196.40.28,MID006234,entertainment,BR,Michaelside,-42.749268,92.897293,purchase,6.81,USD,1,geo_anomaly
TXN000000860936,2025-10-19T21:09:39+00:00,CUST0055595,CARD0055595-1,5f01c45659b3,9.138.151.121,MID012335,gas_station,DE,Loganhaven,27.277147,-106.415994,purchase,173.08,USD,0,
TXN000000498151,2025-01-15T03:10:11+00:00,CUST0063077,CARD0080567-2,3e986d190a58,186.227.198.249,MID012120,restaurants,US,Veronicaborough,-22.472436,-97.005386,purchase,2.65,USD,1,card_testing
TXN000000189129,2025-01-20T11:11:39+00:00,CUST0093862,CARD0037992-1,59876c252f6d,233.103.94.107,MID004535,utilities,IT,South Derek,-50.088061,75.633885,purchase,1.38,USD,1,card_testing
TXN000000871223,2024-12-26T13:50:00+00:00,CUST0090709,CARD0090709-1,73cea5e25771,49.140.52.100,MID013718,restaurants,DE,Johnmouth,-56.02867,135.701015,purchase,47.62,USD,0,
TXN000000941913,2025-04-21T14:15:08+00:00,CUST0089545,CARD0089545-2,62f81fc1223f,114.29.83.126,MID015047,electronics,AU,South Shelley,47.126118,-75.45397,purchase,10.49,USD,0,
TXN000000694490,2025-03-23T14:39:39+00:00,CUST0027588,CARD0027588-1,80931affb0bd,120.146.164.64,MID006594,travel,AU,Jacobsland,-48.79816,-16.611388,purchase,28.46,USD,0,
TXN000000285024,2024-11-29T10:25:14+00:00,CUST0090810,CARD0090810-1,68d057f0bcd1,35.198.226.147,MID009947,pharmacy,IT,South Anthonyview,-34.183726,19.852485,purchase,59.66,USD,0,
TXN000000057228,2024-12-22T17:58:17+00:00,CUST0067929,CARD0011457-2,1314fc70107b,151.171.91.62,MID007772,entertainment,AU,Hollandberg,-47.12185,161.018553,purchase,4.8,USD,1,card_testing
TXN000000227961,2025-08-03T09:06:53+00:00,CUST0094236,CARD0094236-1,18cbe346fa57,73.220.38.125,MID011335,gas_station,BR,Reynoldsborough,0.829283,24.075005,purchase,5.94,USD,1,geo_anomaly
TXN000000860549,2025-05-17T19:23:37+00:00,CUST0092245,CARD0092245-1,d588b3a96481,145.98.78.206,MID002442,restaurants,IT,Monicatown,-11.953353,-137.40922,purchase,9.82,USD,1,geo_anomaly
TXN000000384380,2024-11-17T12:01:51+00:00,CUST0018520,CARD0018520-1,41d703310777,250.179.114.222,MID015587,grocery,US,North Rachel,-43.475443,-45.787369,purchase,28.29,USD,0,
TXN000000072806,2025-04-16T12:44:06+00:00,CUST0093476,CARD0093476-1,787ed308a8dd,166.54.101.204,MID009984,electronics,IN,West Robin,-57.028011,8.989797,purchase,26.99,USD,0,
TXN000000846816,2024-11-02T00:07:39+00:00,CUST0002333,CARD0021737-2,9ec446f2cc19,5.197.171.131,MID009033,electronics,FR,Mullinsville,-26.557157,6.080013,purchase,1.64,USD,1,card_testing
TXN000000704825,2025-01-03T15:58:36+00:00,CUST0043642,CARD0043642-2,30af52c2343c,239.36.162.226,MID007894,electronics,DE,New Jessica,57.630634,165.351325,purchase,18.72,USD,0,
TXN000000528180,2025-03-03T18:25:32+00:00,CUST0069695,CARD0072613-2,fd77a2c5c799,167.113.215.86,TRANSFER_TO_CUST0021748,transfer,IT,West Steven,-28.254161,-2.04514,transfer,9.36,USD,1,money_laundering_ring
TXN000000390254,2025-03-11T03:23:15+00:00,CUST0067244,CARD0067244-2,94a72b034635,19.170.43.15,MID005369,restaurants,US,Lake Christina,-26.676162,-41.360737,purchase,6.48,USD,0,
TXN000000714228,2025-06-15T15:11:57+00:00,CUST0016551,CARD0016551-2,9904973cef49,43.242.53.71,MID010711,grocery,IT,Davidberg,53.330161,-28.007257,purchase,10.89,USD,0,
TXN000000297072,2024-12-21T06:37:34+00:00,CUST0035822,CARD0098644-3,fe0db308a48f,254.68.64.37,MID018122,grocery,ES,Johnmouth,-17.469432,157.421522,purchase,1.56,USD,1,card_testing
TXN000000608456,2025-02-23T15:24:39+00:00,CUST0049588,CARD0049588-1,1589f06e7b08,48.199.251.91,MID000671,electronics,IN,Brittanyberg,-43.86832,80.087027,purchase,161.54,USD,0,
TXN000000451932,2024-11-22T09:02:05+00:00,CUST0044343,CARD0073428-2,ff7035f23cf4,196.42.30.97,MID009904,grocery,CA,Charlesmouth,38.575427,-124.360071,purchase,2.38,USD,1,card_testing
TXN000000227732,2025-03-23T20:46:15+00:00,CUST0084245,CARD0084245-4,8931fba75a10,196.24.147.138,MID013824,gas_station,ES,Jessicafort,-25.197922,-130.995991,purchase,6.18,USD,0,
TXN000000882205,2024-12-13T23:56:51+00:00,CUST0061108,CARD0061108-3,bedcfa619848,169.54.214.201,MID006923,travel,AU,Lake Kathleen,-29.496127,-162.764593,purchase,35.47,USD,1,account_takeover
TXN000000499349,2025-09-09T09:28:17+00:00,CUST0012580,CARD0012580-2,4bad3dc70f53,41.120.172.88,MID001381,entertainment,IT,Port Davidport,66.138132,-120.688352,purchase,25.62,USD,1,geo_anomaly
TXN000000735445,2025-07-28T23:19:41+00:00,CUST0083372,CARD0083372-2,1a8180f42f2e,234.247.163.155,MID017670,gas_station,AU,West Dakota,-28.125755,67.165109,purchase,67.24,USD,1,account_takeover
TXN000000956427,2025-01-26T19:38:33+00:00,CUST0096156,CARD0096156-1,a901a75e9552,168.98.6.53,MID003737,electronics,AU,Johnsonville,59.864703,-173.078659,purchase,4.71,USD,0,
TXN000000546432,2025-07-17T23:29:29+00:00,CUST0006178,CARD0006178-2,804100183707,45.237.250.99,MID010855,gas_station,CA,North Lauratown,24.439806,-54.411359,purchase,20.19,USD,1,geo_anomaly
TXN000000041340,2025-08-27T15:05:31+00:00,CUST0075943,CARD0075943-2,3d704e701854,187.113.235.146,MID003151,pharmacy,DE,South Joetown,12.780938,47.752865,purchase,13.19,USD,0,
TXN000000557543,2025-02-03T05:06:17+00:00,CUST0088190,CARD0088190-2,38e87d764731,225.44.159.58,MID002984,restaurants,IN,Williamstad,-12.714332,43.651389,purchase,12.97,USD,0,
TXN000000903870,2025-07-08T17:28:51+00:00,CUST0065566,CARD0065566-2,6f7cc989a244,211.237.165.102,MID008027,gas_station,FR,North Jason,-14.527228,72.403415,purchase,12.02,USD,0,
TXN000000667886,2025-04-02T07:10:24+00:00,CUST0049885,CARD0047071-4,881f77190cab,109.185.220.155,MID017694,entertainment,GB,New Kevin,-41.451795,-78.499923,purchase,1.67,USD,1,card_testing
TXN000000616445,2024-12-04T00:30:11+00:00,CUST0041031,CARD0085462-3,b51230853e25,229.180.93.70,MID019159,grocery,DE,North Marcport,45.564175,104.651294,purchase,2.3,USD,1,card_testing
TXN000000705608,2025-01-17T08:55:38+00:00,CUST0053915,CARD0053915-1,28ed898b3f3d,90.159.2.82,MID013954,grocery,US,West Morgan,-43.229518,179.064116,purchase,3.45,USD,1,geo_anomaly
TXN000000660284,2025-06-03T00:28:35+00:00,CUST0069064,CARD0069064-2,8ae795eb6e5b,114.154.18.18,MID008188,fashion,DE,Lake Ashley,45.282733,19.519329,purchase,6.41,USD,1,geo_anomaly
TXN000000042302,2025-01-21T17:07:21+00:00,CUST0067586,CARD0067586-2,6b1730d90bde,85.198.180.78,MID017823,grocery,IN,Jamesburgh,-17.1915,-153.539289,purchase,28.51,USD,0,
TXN000000354762,2024-11-25T01:16:51+00:00,CUST0012863,CARD0012863-1,ce87a06f4ca7,26.250.30.86,MID006921,grocery,GB,East David,31.983666,86.15689,purchase,11.2,USD,1,geo_anomaly
TXN000000022646,2025-05-07T10:41:05+00:00,CUST0003262,CARD0003262-2,33bb2a66d28a,50.173.231.6,MID010243,grocery,BR,East Marioshire,25.844356,-152.743903,purchase,29.32,USD,0,
TXN000000894346,2025-09-04T15:31:03+00:00,CUST0061108,CARD0061108-1,5044264afaf4,240.225.156.174,MID002937,entertainment,US,Lake William,-2.391372,138.981915,purchase,11.2,USD,1,account_takeover
TXN000000418941,2025-02-19T13:11:36+00:00,CUST0004510,CARD0004510-2,6b60140b52f0,242.117.229.103,MID006486,restaurants,IN,South Jessica,-8.541456,160.637522,purchase,18.43,USD,0,
TXN000000018159,2025-09-27T02:16:48+00:00,CUST0001920,CARD0001920-1,0e3c3aff6e02,240.75.28.130,MID010136,entertainment,FR,South Derrickfurt,-18.704597,-105.089614,purchase,9.83,USD,1,geo_anomaly
TXN000000835897,2025-07-14T20:11:22+00:00,CUST0068487,CARD0068487-1,972cb816ea47,246.209.134.222,MID001551,restaurants,AU,South Richardchester,-40.891837,-9.628551,purchase,39.9,USD,0,
TXN000000158846,2025-06-22T04:14:57+00:00,CUST0061814,CARD0061814-3,e38f861e9a7e,66.150.188.189,MID000381,travel,IT,Sarahfort,-1.44266,-179.024114,purchase,68.46,USD,0,
TXN000000212602,2025-01-31T00:25:17+00:00,CUST0023397,CARD0023397-1,37e5b338129e,14.160.144.199,MID000181,travel,AU,Barbarashire,61.540925,157.25388,purchase,26.5,USD,0,
TXN000000924812,2025-03-13T19:01:41+00:00,CUST0079339,CARD0079339-1,007c53c01926,88.139.245.172,MID007496,entertainment,US,New Lorimouth,61.724121,39.811219,purchase,8.02,USD,1,geo_anomaly
TXN000000339222,2025-03-10T04:06:13+00:00,CUST0041350,CARD0041350-3,6cb27c36a26d,61.98.27.226,MID010564,fashion,CA,Shortchester,9.183775,-106.293557,purchase,12.68,USD,0,
TXN000000015257,2025-01-15T22:39:38+00:00,CUST0077012,CARD0077012-3,e802ffae6212,100.106.5.15,MID019814,utilities,ES,South Maria,28.554188,156.560253,purchase,8.05,USD,0,
TXN000000958218,2025-09-11T13:17:50+00:00,CUST0003541,CARD0058177-2,b6613a98cd20,130.229.160.133,MID011600,travel,IT,Mooreville,42.946044,35.057316,purchase,2.0,USD,1,card_testing
TXN000000684349,2025-05-28T22:44:28+00:00,CUST0093693,CARD0093693-1,d333d833a760,6.44.105.190,MID013708,fashion,GB,Lake Alanfurt,12.205439,117.091141,purchase,17.15,USD,0,
TXN000000146554,2024-12-21T11:13:04+00:00,CUST0024112,CARD0002767-2,2717f963f86c,81.59.220.158,MID015873,entertainment,BR,New Phillip,-9.500801,119.552245,purchase,1.4,USD,1,card_testing
TXN000000880945,2025-01-15T04:27:04+00:00,CUST0090472,CARD0090472-1,63a8152807e8,89.212.219.158,MID011987,entertainment,IT,New Glenn,-29.625571,93.613888,purchase,12.3,USD,0,
TXN000000751040,2024-12-03T15:32:54+00:00,CUST0029412,CARD0029412-2,88d8d4897a3b,138.179.149.115,MID001076,utilities,AU,Riverahaven,11.457932,3.158434,purchase,23.66,USD,0,
TXN000000262746,2025-07-26T04:30:50+00:00,CUST0094336,CARD0094336-1,9f0bc9dd2067,88.142.15.76,MID001970,utilities,AU,Brandyland,44.90343,60.683679,purchase,22.49,USD,0,
TXN000000820974,2025-04-20T00:59:11+00:00,CUST0055035,CARD0010184-3,a6bbf5f93120,77.165.252.131,MID013959,entertainment,IT,Robertoborough,-52.850833,77.773678,purchase,1.29,USD,1,card_testing
TXN000000443050,2025-09-19T14:17:03+00:00,CUST0006260,CARD0006260-2,dfb0c747487a,52.142.72.229,MID004216,utilities,DE,Rebeccaberg,-5.017342,179.164471,purchase,67.5,USD,0,
TXN000000132056,2025-01-02T18:08:35+00:00,CUST0085255,CARD0085255-1,aa68434c008f,136.1.160.221,MID000545,fashion,CA,Brandiport,51.918998,-104.569247,purchase,20.43,USD,0,
TXN000000280594,2025-07-18T05:27:29+00:00,CUST0051928,CARD0051928-2,a3a43b58ac19,52.165.167.216,MID000322,entertainment,AU,Samuelberg,-5.641649,-125.067612,purchase,40.12,USD,0,
TXN000000173858,2024-11-21T10:42:40+00:00,CUST0036020,CARD0036020-1,3f4496eadbd4,101.45.29.64,MID016564,electronics,DE,Mooreburgh,6.24278,106.101842,purchase,19.18,USD,0,
TXN000000126280,2025-10-22T23:36:13+00:00,CUST0054552,CARD0054552-1,ee65279ad597,193.251.151.210,MID019257,fashion,CA,East Howardtown,5.492129,-105.402726,purchase,172.88,USD,1,geo_anomaly
TXN000000079806,2024-11-08T06:24:43+00:00,CUST0022061,CARD0022061-4,05bb8c184572,205.90.128.225,MID008316,restaurants,BR,Sandraport,66.263108,-151.374669,purchase,29.63,USD,0,
TXN000000430224,2024-10-31T21:39:02+00:00,CUST0011652,CARD0011652-2,01e753eda35a,7.95.170.127,MID007638,restaurants,IN,Kaneton,-2.088743,-81.346687,purchase,69.91,USD,1,geo_anomaly
TXN000000304544,2025-05-04T12:45:15+00:00,CUST0011080,CARD0076287-2,55b4a7e7a69b,102.151.140.76,MID009529,fashion,BR,Brownburgh,-20.434239,-84.992584,purchase,1.34,USD,1,card_testing
TXN000000707407,2025-07-25T16:16:24+00:00,CUST0091748,CARD0091748-2,e8e542794682,13.222.46.205,MID018790,entertainment,GB,Youngton,51.551482,132.350287,purchase,50.37,USD,0,
TXN000000113959,2025-02-11T18:22:39+00:00,CUST0023467,CARD0023467-2,e8e11a127546,172.97.23.97,MID008968,pharmacy,BR,Stonetown,-21.763897,-125.663305,purchase,24.33,USD,1,geo_anomaly
TXN000000764062,2025-02-11T19:59:10+00:00,CUST0000709,CARD0000709-1,4965ed20cfd9,99.49.50.189,MID013988,electronics,AU,New Michelle,52.733168,-10.286674,purchase,85.2,USD,0,
TXN000000120344,2024-12-26T23:44:48+00:00,CUST0011116,CARD0025258-1,20a0b386e53d,127.42.58.9,MID016085,grocery,AU,New John,53.647051,-165.331061,purchase,1.94,USD,1,card_testing
TXN000000716685,2025-07-21T15:31:39+00:00,CUST0031052,CARD0057056-3,e2cf97703360,27.191.59.49,TRANSFER_TO_CUST0010451,transfer,ES,New Matthewfort,-25.195367,-44.777698,transfer,45.01,USD,1,money_laundering_ring
TXN000000794225,2024-12-28T12:06:38+00:00,CUST0010033,CARD0010033-1,9bf6a0024c88,177.58.201.173,MID010637,restaurants,BR,North Alicialand,62.871239,107.369496,purchase,11.03,USD,1,account_takeover
TXN000000123820,2025-04-07T20:00:55+00:00,CUST0024938,CARD0024938-1,7a537cfa6423,113.65.17.239,MID003382,online_marketplace,IT,Christinetown,-6.343884,-102.587425,purchase,59.59,USD,1,account_takeover
TXN000000253864,2025-05-12T12:20:20+00:00,CUST0077590,CARD0077590-1,7a551111f827,62.98.242.41,MID004949,utilities,AU,Patriciaborough,53.928234,-118.880407,purchase,15.68,USD,0,
TXN000000302709,2025-10-05T14:57:30+00:00,CUST0094331,CARD0034685-2,79889585ec3f,148.205.182.205,MID017397,pharmacy,GB,Morriston,48.45481,-128.47592,purchase,3.13,USD,1,card_testing
TXN000000586163,2024-12-25T02:58:58+00:00,CUST0091827,CARD0091827-3,b49cd26c28ed,201.146.215.245,MID003221,travel,AU,Mcguirefurt,63.072359,-11.198595,purchase,41.54,USD,0,
TXN000000527982,2025-01-28T19:13:15+00:00,CUST0058881,CARD0058881-2,9e0de73c5ef9,250.212.74.42,MID015359,travel,IN,Jameshaven,-7.982302,-120.375974,purchase,43.83,USD,0,
TXN000000203553,2025-08-16T20:54:32+00:00,CUST0064956,CARD0064956-1,73f11ccdade0,151.8.53.150,MID000093,restaurants,AU,West Mariachester,-56.430613,-111.780806,purchase,28.34,USD,0,
TXN000000962584,2025-04-27T16:46:49+00:00,CUST0003136,CARD0003136-1,dde5b0481a83,214.119.213.130,MID005965,electronics,US,Michelleview,-17.297046,-118.709105,purchase,35.81,USD,1,geo_anomaly
TXN000000581503,2025-10-08T19:36:26+00:00,CUST0089801,CARD0089801-1,ed18105b49d9,219.116.34.73,MID003368,fashion,IN,Rodriguezshire,25.774233,-108.193244,purchase,10.7,USD,0,
TXN000000686784,2025-05-21T16:48:04+00:00,CUST0074747,CARD0030960-1,b6206fbaf19f,42.154.124.118,MID014448,pharmacy,US,Brianshire,-41.971501,34.459309,purchase,1.37,USD,1,card_testing
TXN000000870929,2025-05-24T16:36:32+00:00,CUST0037961,CARD0091162-1,c88e47d06f4b,219.103.246.20,MID005613,grocery,DE,Jacquelinebury,51.937542,-136.326921,purchase,2.47,USD,1,card_testing
TXN000000228545,2025-01-05T15:25:10+00:00,CUST0065029,CARD0065029-1,1896030323f7,31.19.231.241,MID005448,travel,ES,Port Mackenzieport,-57.633081,-6.294002,purchase,6.88,USD,1,geo_anomaly
TXN000000275864,2025-08-26T03:23:09+00:00,CUST0054604,CARD0054604-1,fd739a713b39,58.47.168.33,MID010619,gas_station,GB,Cannonborough,64.539375,-45.636359,purchase,17.32,USD,0,
TXN000000786059,2025-07-20T15:19:42+00:00,CUST0088975,CARD0088975-1,cce93ac13cbd,239.153.14.172,MID012234,entertainment,US,Jamieport,-52.376808,12.922199,purchase,108.65,USD,0,
TXN000000090467,2025-02-19T15:05:48+00:00,CUST0092467,CARD0092467-2,5b323810639d,51.9.33.218,MID003211,restaurants,CA,Port Grant,-52.768817,-141.55213,purchase,6.23,USD,0,
TXN000000689988,2024-11-29T19:43:42+00:00,CUST0023179,CARD0023179-3,25ba77ce95a1,253.143.50.100,MID000543,restaurants,GB,Moonport,13.288263,-58.286885,purchase,22.27,USD,1,geo_anomaly
TXN000000543175,2025-08-23T05:42:15+00:00,CUST0019904,CARD0019904-1,ab90abf0185d,152.56.90.225,MID014992,restaurants,GB,South Kathrynshire,-14.182393,-179.249599,purchase,23.99,USD,0,
TXN000000989535,2024-12-26T09:59:43+00:00,CUST0029017,CARD0029017-1,460478ebc4c3,6.95.52.222,MID002217,pharmacy,GB,West Ashleyhaven,-21.528328,15.080194,purchase,48.69,USD,1,geo_anomaly
TXN000000687242,2025-10-01T21:08:26+00:00,CUST0083569,CARD0083569-1,9ef44f68f0d0,166.16.86.164,MID017912,fashion,US,Rhondamouth,61.768612,1.900475,purchase,65.41,USD,1,account_takeover
TXN000000114256,2024-11-25T11:32:41+00:00,CUST0045209,CARD0045209-1,4d430bacb130,142.211.30.157,MID019235,entertainment,US,North Dylan,-40.050995,120.849665,purchase,20.09,USD,0,
TXN000000386231,2025-01-22T04:59:05+00:00,CUST0031267,CARD0031267-2,01804656b403,57.217.140.146,MID014248,online_marketplace,CA,New Betty,-25.125935,66.805075,purchase,60.58,USD,0,
