transaction_id,timestamp,customer_id,card_id,device_id,ip_address,merchant_id,merchant_category,merchant_country,merchant_city,merchant_latitude,merchant_longitude,transaction_type,amount,currency,is_fraud,fraud_type
TXN000000450889,2025-09-21T00:57:45+00:00,CUST0046617,CARD0046617-2,13a6b900f252,175.216.33.94,MID000213,grocery,IN,East Brandon,57.186933,45.721348,purchase,3.93,USD,0,
TXN000000018338,2024-12-06T15:58:53+00:00,CUST0083886,CARD0083886-1,98e929bdd363,153.199.34.118,MID010114,fashion,AU,South Jonathonfort,29.065613,17.991026,purchase,33.82,USD,0,
TXN000000755395,2025-05-19T05:40:35+00:00,CUST0078917,CARD0008159-2,25e0b5aea40b,145.30.210.39,MID018315,pharmacy,DE,Gomezberg,-30.079436,166.100359,purchase,2.31,USD,1,card_testing
TXN000000461016,2025-01-11T14:28:42+00:00,CUST0070817,CARD0017158-1,6b8d258480fd,93.51.236.191,MID016478,grocery,DE,West Wanda,63.131622,-8.099528,purchase,2.26,USD,1,card_testing
TXN000000257433,2025-02-21T18:08:37+00:00,CUST0070921,CARD0070921-2,51ff7e111a83,205.192.12.36,MID018747,travel,IN,Hendersonstad,-45.319055,52.230364,purchase,28.71,USD,1,geo_anomaly
TXN000000687558,2024-11-12T08:28:30+00:00,CUST0095848,CARD0095848-1,7690c5023ee6,5.24.60.42,MID015836,utilities,FR,South Phillipside,-48.026019,-35.851117,purchase,47.1,USD,0,
TXN000000465835,2024-12-31T04:48:52+00:00,CUST0065150,CARD0065150-2,18b450144c16,125.107.53.126,MID018875,pharmacy,FR,Baldwinshire,26.268024,-14.909935,purchase,7.24,USD,0,
TXN000000608981,2025-02-12T08:03:26+00:00,CUST0033301,CARD0092703-2,5b2349092b9c,169.183.146.93,TRANSFER_TO_CUST0084042,transfer,BR,Jennifermouth,-34.379354,-106.84167,transfer,15.69,USD,1,money_laundering_ring
TXN000000878311,2025-02-03T10:15:15+00:00,CUST0062583,CARD0062583-1,620fe4a96875,134.29.2.101,MID019953,entertainment,AU,South Nicholas,30.273939,139.893429,purchase,8.34,USD,0,
TXN000000619407,2024-11-25T07:17:13+00:00,CUST0023748,CARD0023748-1,27fdc00e97e2,76.253.106.232,MID011544,entertainment,IN,Jamiebury,53.269422,-119.558258,purchase,144.32,USD,0,
TXN000000208966,2025-08-02T17:34:56+00:00,CUST0056645,CARD0056645-2,e587e43f15d2,129.86.45.176,MID003084,pharmacy,IT,Combsstad,45.078729,74.129113,purchase,106.27,USD,0,
TXN000000471418,2025-07-22T15:22:45+00:00,CUST0096353,CARD0015963-1,f4adeaac5f61,31.163.203.64,MID011469,entertainment,FR,West Amandaburgh,31.591975,-99.458693,purchase,1.5,USD,1,card_testing
TXN000000890155,2024-11-20T12:43:14+00:00,CUST0088797,CARD0088797-1,9c9a5c25ad62,24.242.34.157,MID011210,grocery,AU,Flynnhaven,-12.730388,-143.933461,purchase,122.03,USD,0,
TXN000000278088,2025-01-10T03:56:45+00:00,CUST0023418,CARD0023418-1,f1eebab3abde,156.97.229.34,MID003535,travel,CA,Jacksonland,11.41615,151.71826,purchase,33.52,USD,0,
TXN000000570838,2025-04-04T15:06:50+00:00,CUST0031164,CARD0070209-1,8b673c559fd5,180.78.73.198,MID013765,fashion,IT,Laurenberg,58.665195,154.353251,purchase,1.91,USD,1,card_testing
TXN000000001293,2025-03-13T04:58:38+00:00,CUST0095620,CARD0011457-2,3ce1808c71c1,151.171.91.101,MID014802,restaurants,ES,Emilyberg,46.925313,-108.60357,purchase,1.0,USD,1,card_testing
TXN000000239822,2025-02-16T08:11:00+00:00,CUST0042765,CARD0040876-2,83e1ebf141a4,70.131.165.110,MID000413,pharmacy,IN,South Noah,46.824433,-140.735259,purchase,2.0,USD,1,card_testing
TXN000000155355,2025-05-11T01:31:02+00:00,CUST0050133,CARD0050133-1,9ec5f0ea0130,128.251.156.246,MID018021,pharmacy,FR,Marymouth,34.313932,-170.891477,purchase,188.4,USD,0,
TXN000000702245,2025-03-18T21:16:18+00:00,CUST0061547,CARD0015526-1,0bb0bdc77da0,36.118.165.159,MID011839,pharmacy,CA,Jamesmouth,-3.676298,109.075178,purchase,1.51,USD,1,card_testing
TXN000000584973,2025-05-24T14:38:10+00:00,CUST0027862,CARD0027862-1,5f25503b218d,72.88.162.96,MID011417,fashion,IT,Harringtonmouth,-21.01613,-11.294167,purchase,9.5,USD,1,account_takeover
TXN000000932771,2025-04-18T09:35:12+00:00,CUST0006157,CARD0058321-2,929b90026239,172.236.224.182,TRANSFER_TO_CUST0049458,transfer,FR,New Katie,-37.27781,-83.546313,transfer,23.13,USD,1,money_laundering_ring
TXN000000996353,2025-05-24T07:04:27+00:00,CUST0068909,CARD0077997-1,344fdd24a289,188.36.200.19,MID015765,grocery,BR,New Kathleenstad,-47.671846,-40.042444,purchase,1.0,USD,1,card_testing
TXN000000001717,2025-05-04T23:10:35+00:00,CUST0016992,CARD0016992-1,e39d16395706,194.57.154.150,MID018947,grocery,US,Garrisonberg,-16.56641,-174.204447,purchase,40.85,USD,0,
TXN000000982994,2024-11-26T15:57:54+00:00,CUST0062792,CARD0062792-2,00f6b0cd402c,42.130.78.151,MID003317,electronics,IN,Millermouth,-20.200348,57.227247,purchase,5.54,USD,0,
TXN000000400390,2025-09-13T15:35:52+00:00,CUST0054367,CARD0054367-4,b137eceaf1d9,129.34.241.80,MID010862,gas_station,BR,East Jimmy,-54.8417,114.532505,purchase,68.55,USD,0,
TXN000000501617,2025-10-02T11:20:37+00:00,CUST0093298,CARD0094697-2,6cd15ca462b6,183.102.133.9,MID008083,gas_station,GB,North Christophershire,-44.669351,113.558822,purchase,1.88,USD,1,card_testing
TXN000000614084,2025-05-30T05:04:53+00:00,CUST0066884,CARD0066884-1,d1612c21a4df,239.243.226.188,MID017909,gas_station,BR,Austinborough,36.846132,78.503099,purchase,4.92,USD,0,
TXN000000544973,2025-10-29T18:49:36+00:00,CUST0061335,CARD0030341-2,ff03113ba579,226.154.119.175,MID009698,pharmacy,GB,East Lisa,-3.433153,97.644265,purchase,1.43,USD,1,card_testing
TXN000000553504,2025-01-22T01:09:48+00:00,CUST0042486,CARD0042486-1,1504b91fef68,86.4.151.6,MID014301,restaurants,US,Wellsberg,64.310099,81.617003,purchase,10.39,USD,0,
TXN000000459740,2025-01-19T12:30:13+00:00,CUST0052950,CARD0052950-2,96aceb955051,119.227.64.90,MID011535,utilities,GB,East Chase,49.13494,76.976639,purchase,4.12,USD,1,geo_anomaly
TXN000000051918,2025-04-27T02:02:08+00:00,CUST0042225,CARD0042225-3,d6bdf3ba7228,110.134.229.220,MID017385,fashion,CA,Amyberg,-28.062175,-15.079732,purchase,32.86,USD,1,geo_anomaly
TXN000000441781,2025-08-15T02:28:04+00:00,CUST0077240,CARD0077240-2,adee719a039c,140.75.19.189,MID011954,fashion,US,Jamesmouth,-58.749566,17.211432,purchase,19.89,USD,0,
TXN000000468062,2025-09-09T06:38:03+00:00,CUST0077415,CARD0044268-1,0dac2bed6b0e,122.216.160.96,MID010458,gas_station,CA,Lake Beverlyberg,-13.019131,-58.242785,purchase,1.34,USD,1,card_testing
TXN000000536158,2025-06-15T07:34:47+00:00,CUST0006376,CARD0094697-2,1aa517fc6d78,183.102.133.223,MID001341,gas_station,FR,Saundersmouth,48.883459,57.276666,purchase,1.95,USD,1,card_testing
TXN000000659648,2025-10-24T00:15:18+00:00,CUST0002571,CARD0002571-3,2eec4f98437e,184.105.203.51,MID018336,restaurants,US,Lake Eric,49.415024,-134.346077,purchase,14.02,USD,0,
TXN000000849618,2025-08-18T08:41:51+00:00,CUST0068229,CARD0019328-2,3d462acda97a,110.96.202.117,MID014186,restaurants,IT,South Tabitha,45.366706,90.215358,purchase,1.74,USD,1,card_testing
TXN000000341865,2024-11-21T19:47:51+00:00,CUST0092900,CARD0053495-3,5708000656c9,46.42.200.137,MID015273,gas_station,AU,Kevinside,-57.66911,-23.861464,purchase,1.0,USD,1,card_testing
TXN000000252040,2025-05-09T08:52:08+00:00,CUST0044472,CARD0044472-1,38dab295afe3,31.26.84.6,MID008548,pharmacy,DE,Dayhaven,-2.216077,2.695514,purchase,13.72,USD,0,
TXN000000556684,2025-02-14T11:26:49+00:00,CUST0091899,CARD0091899-1,e7a3def7ec0e,89.81.10.130,MID000196,online_marketplace,IT,East Paul,-12.68431,-162.264794,purchase,5.1,USD,0,
TXN000000325723,2025-07-18T18:13:06+00:00,CUST0080400,CARD0080400-3,f0a5934841c0,209.237.83.49,MID005119,grocery,IN,East Hollyland,12.510591,-10.454893,purchase,35.11,USD,0,
TXN000000850489,2025-05-08T06:32:19+00:00,CUST0055030,CARD0055030-1,be8858be925d,41.192.90.180,MID006958,travel,IT,Wagnerborough,17.23887,-26.535995,purchase,26.93,USD,0,
TXN000000049794,2025-03-30T21:43:33+00:00,CUST0091169,CARD0000879-1,f0c2852b230c,237.12.14.204,MID009745,online_marketplace,AU,Paulaview,-36.770982,-54.951216,purchase,2.14,USD,1,card_testing
TXN000000790826,2025-03-31T12:43:41+00:00,CUST0069747,CARD0069747-2,a40f8efeb8f9,91.195.144.32,MID007314,travel,IN,Port Dawn,-2.065617,-90.328179,purchase,98.93,USD,0,
TXN000000695333,2025-07-20T02:59:57+00:00,CUST0082962,CARD0082962-4,fa180a14a5f0,41.156.160.88,MID009376,utilities,GB,East Annetteburgh,-58.044809,178.020194,purchase,44.96,USD,0,
TXN000000287576,2025-08-31T11:06:32+00:00,CUST0024703,CARD0040876-2,e7ae7b46937f,70.131.165.17,MID008119,entertainment,ES,East Elizabethhaven,-29.002975,77.784041,purchase,1.2,USD,1,card_testing
TXN000000352498,2025-10-26T19:37:12+00:00,CUST0038650,CARD0038650-1,dfdc7effd711,144.117.168.94,MID005226,pharmacy,GB,West Megan,56.152966,29.850702,purchase,6.1,USD,0,
TXN000000054764,2025-02-03T02:34:09+00:00,CUST0012673,CARD0012673-3,eeb5c79360c6,36.93.19.36,MID013869,entertainment,US,Gardnerton,38.783147,-9.929528,purchase,52.89,USD,0,
TXN000000409275,2025-06-04T22:14:24+00:00,CUST0041099,CARD0023274-1,34d5b13f8bc9,245.73.7.41,MID018910,restaurants,BR,Lake Robert,-28.200594,-92.550196,purchase,1.53,USD,1,card_testing
TXN000000760730,2025-02-21T05:15:04+00:00,CUST0091290,CARD0091290-2,a4c476c6e04e,113.181.193.236,MID004051,online_marketplace,CA,West Christopherchester,60.53497,155.919219,purchase,30.93,USD,1,account_takeover
TXN000000746064,2025-02-07T04:24:23+00:00,CUST0096325,CARD0008159-2,53728700d800,145.30.210.176,MID016093,gas_station,CA,Port Bruce,-37.133694,-146.181474,purchase,1.91,USD,1,card_testing
TXN000000005996,2025-09-14T05:48:01+00:00,CUST0009403,CARD0009403-1,ccddf9256d24,110.223.57.213,MID009056,electronics,ES,West Bryan,-58.041573,91.68506,purchase,14.33,USD,1,geo_anomaly
TXN000000769137,2025-02-03T10:30:43+00:00,CUST0096268,CARD0093341-3,899739e701f2,166.133.220.126,MID008443,electronics,GB,East Matthew,-20.65075,-115.481651,purchase,2.13,USD,1,card_testing
TXN000000965704,2025-06-02T09:05:42+00:00,CUST0020084,CARD0020084-2,420975aed836,2.178.205.138,MID013968,grocery,GB,Alishaton,47.031255,152.566739,purchase,14.95,USD,0,
TXN000000030666,2024-11-06T17:50:04+00:00,CUST0059103,CARD0059103-1,b323f9d362fe,150.63.206.11,MID017756,fashion,ES,Duranport,-10.327313,148.055197,purchase,15.59,USD,1,geo_anomaly
TXN000000241910,2025-04-06T16:13:18+00:00,CUST0056725,CARD0006133-1,15b4e1864e9c,204.13.230.64,MID009811,restaurants,CA,East Jennifer,-34.70167,73.140262,purchase,2.26,USD,1,card_testing
TXN000000366889,2025-08-12T12:17:30+00:00,CUST0086962,CARD0086962-2,5759627993c2,174.205.40.191,MID013187,entertainment,GB,Martinezshire,19.427456,105.738961,purchase,15.88,USD,0,
TXN000000263188,2025-09-17T20:20:52+00:00,CUST0058820,CARD0058820-2,4469ee378aaf,66.54.144.36,MID001872,pharmacy,IN,Port Melissa,44.27495,26.665806,purchase,19.57,USD,0,
TXN000000547589,2025-01-02T03:37:47+00:00,CUST0037581,CARD0070209-1,75c188709647,180.78.73.8,MID008698,grocery,IN,New Brandystad,46.565623,-30.001694,purchase,1.45,USD,1,card_testing
TXN000000573058,2025-06-03T22:24:31+00:00,CUST0071115,CARD0071115-2,6e0e88035006,102.122.5.70,MID004988,restaurants,IN,New Jacqueline,-30.582869,171.468667,purchase,4.04,USD,0,
TXN000000494819,2025-04-22T00:04:24+00:00,CUST0061916,CARD0044268-1,48465b967623,122.216.160.90,MID014357,grocery,FR,Christopherhaven,-44.370012,111.535935,purchase,2.33,USD,1,card_testing
TXN000000561485,2024-10-30T22:40:16+00:00,CUST0037421,CARD0037421-2,4c4c96e58cee,90.183.63.109,MID009046,entertainment,CA,Melendezburgh,27.679264,69.39438,purchase,6.0,USD,0,
TXN000000481228,2025-06-04T06:29:20+00:00,CUST0057918,CARD0023274-1,2d0e89ec1998,245.73.7.247,MID008322,gas_station,ES,Gilbertbury,6.475308,106.320344,purchase,2.27,USD,1,card_testing
TXN000000862450,2025-07-15T02:38:44+00:00,CUST0013094,CARD0013094-2,0540d26cc23a,212.239.131.164,MID009530,utilities,BR,North Jessicaberg,58.615678,107.055913,purchase,11.77,USD,0,
TXN000000631655,2025-03-18T15:22:37+00:00,CUST0012991,CARD0012991-1,8703f47b00a7,128.65.155.208,MID000956,utilities,BR,Jessicaview,45.59348,23.445048,purchase,40.66,USD,1,account_takeover
TXN000000160027,2025-07-26T08:29:07+00:00,CUST0051334,CARD0051334-2,4f238e691a68,165.53.156.96,MID001990,electronics,IN,New Brookebury,-10.398691,82.194565,purchase,7.99,USD,0,
TXN000000856153,2024-11-25T18:37:09+00:00,CUST0099486,CARD0099486-2,b625b0178d77,134.39.53.238,MID011197,fashion,FR,Ariaschester,61.395142,-31.778097,purchase,21.1,USD,0,
